org,repo,workflow,ref,url,runner,self_hosted,supported
awslabs,amazon-eks-ami,.github/workflows/janitor.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/janitor.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/sync-eni-max-pods.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/sync-eni-max-pods.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/sync-to-codecommit.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/sync-to-codecommit.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/update-changelog.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/update-changelog.yaml,ubuntu-latest,0,1
awslabs,amazon-eks-ami,.github/workflows/update-dependency.yaml,main,https://github.com/awslabs/amazon-eks-ami/blob/0f5c129ae917799ba6a7aa9d6f7e7b0afdf1368b/.github/workflows/update-dependency.yaml,ubuntu-latest,0,1
awslabs,amazon-emr-cli,.github/workflows/pypi-publish.yaml,main,https://github.com/awslabs/amazon-emr-cli/blob/62954622bd5d542649640c012b925b789b813d60/.github/workflows/pypi-publish.yaml,ubuntu-20.04,0,1
awslabs,amazon-emr-cli,.github/workflows/unit-tests.yaml,main,https://github.com/awslabs/amazon-emr-cli/blob/62954622bd5d542649640c012b925b789b813d60/.github/workflows/unit-tests.yaml,macos-latest,0,1
awslabs,amazon-emr-cli,.github/workflows/unit-tests.yaml,main,https://github.com/awslabs/amazon-emr-cli/blob/62954622bd5d542649640c012b925b789b813d60/.github/workflows/unit-tests.yaml,ubuntu-latest,0,1
awslabs,amazon-emr-cli,.github/workflows/unit-tests.yaml,main,https://github.com/awslabs/amazon-emr-cli/blob/62954622bd5d542649640c012b925b789b813d60/.github/workflows/unit-tests.yaml,windows-latest,0,1
awslabs,amazon-emr-vscode-toolkit,.github/workflows/publish-extension.yml,main,https://github.com/awslabs/amazon-emr-vscode-toolkit/blob/5503b1b4165730e12863edc4e67fef166ef38d87/.github/workflows/publish-extension.yml,ubuntu-latest,0,1
awslabs,amazon-kinesis-client-net,.github/workflows/dotnet.yml,master,https://github.com/awslabs/amazon-kinesis-client-net/blob/f5762ccd4269a1b40d1267a22866982e821be03f/.github/workflows/dotnet.yml,macos-latest,0,1
awslabs,amazon-kinesis-client-net,.github/workflows/dotnet.yml,master,https://github.com/awslabs/amazon-kinesis-client-net/blob/f5762ccd4269a1b40d1267a22866982e821be03f/.github/workflows/dotnet.yml,ubuntu-latest,0,1
awslabs,amazon-kinesis-client-net,.github/workflows/dotnet.yml,master,https://github.com/awslabs/amazon-kinesis-client-net/blob/f5762ccd4269a1b40d1267a22866982e821be03f/.github/workflows/dotnet.yml,windows-latest,0,1
awslabs,amazon-kinesis-client-nodejs,.github/workflows/node.js.yml,master,https://github.com/awslabs/amazon-kinesis-client-nodejs/blob/2c317e2ce8b9cb05072efa2424139ef22fabe6ce/.github/workflows/node.js.yml,macos-latest,0,1
awslabs,amazon-kinesis-client-nodejs,.github/workflows/node.js.yml,master,https://github.com/awslabs/amazon-kinesis-client-nodejs/blob/2c317e2ce8b9cb05072efa2424139ef22fabe6ce/.github/workflows/node.js.yml,ubuntu-latest,0,1
awslabs,amazon-kinesis-client-nodejs,.github/workflows/node.js.yml,master,https://github.com/awslabs/amazon-kinesis-client-nodejs/blob/2c317e2ce8b9cb05072efa2424139ef22fabe6ce/.github/workflows/node.js.yml,windows-latest,0,1
awslabs,amazon-kinesis-client-python,.github/workflows/privileged-run.yml,master,https://github.com/awslabs/amazon-kinesis-client-python/blob/c504d09fac6491ef17ec831ef0f2fac31ebd2f4e/.github/workflows/privileged-run.yml,macos-latest,0,1
awslabs,amazon-kinesis-client-python,.github/workflows/privileged-run.yml,master,https://github.com/awslabs/amazon-kinesis-client-python/blob/c504d09fac6491ef17ec831ef0f2fac31ebd2f4e/.github/workflows/privileged-run.yml,ubuntu-latest,0,1
awslabs,amazon-kinesis-client-python,.github/workflows/privileged-run.yml,master,https://github.com/awslabs/amazon-kinesis-client-python/blob/c504d09fac6491ef17ec831ef0f2fac31ebd2f4e/.github/workflows/privileged-run.yml,windows-latest,0,1
