action_org,action_repo,action_workflow,action_fork,action_archived,action_stars,action_trusted_org,action_deprecated,action_ref,action_ref_type,action_ref_resolved_to,action_ref_resolved_type,action_url,parent_org,parent_repo,parent_workflow,parent_fork,parent_archived,parent_ref,parent_ref_type,parent_url
frouioui,paths-filter,frouioui/paths-filter,1,0,0,0,0,main,branch,5da0e4c086f427696edbc188de7cc487edc8befd,commit,https://github.com/frouioui/paths-filter/tree/5da0e4c086f427696edbc188de7cc487edc8befd/action.yml,github,vitess-gh,.github/workflows/upgrade_downgrade_test_reparent_old_vtctl.yml,1,0,master,branch,https://github.com/github/vitess-gh/blob/6b8851d007d5e863951fdcc00e4aa873517c52fd/.github/workflows/upgrade_downgrade_test_reparent_old_vtctl.yml
frouioui,paths-filter,frouioui/paths-filter,1,0,0,0,0,main,branch,5da0e4c086f427696edbc188de7cc487edc8befd,commit,https://github.com/frouioui/paths-filter/tree/5da0e4c086f427696edbc188de7cc487edc8befd/action.yml,github,vitess-gh,.github/workflows/upgrade_downgrade_test_reparent_old_vttablet.yml,1,0,master,branch,https://github.com/github/vitess-gh/blob/6b8851d007d5e863951fdcc00e4aa873517c52fd/.github/workflows/upgrade_downgrade_test_reparent_old_vttablet.yml
Gamesight,slack-workflow-status,gamesight/slack-workflow-status,0,0,77,0,0,master,branch,68bf00d0dbdbcb206c278399aa1ef6c14f74347a,commit,https://github.com/Gamesight/slack-workflow-status/tree/68bf00d0dbdbcb206c278399aa1ef6c14f74347a/action.yml,github,vitess-gh,.github/workflows/codeql_analysis.yml,1,0,master,branch,https://github.com/github/vitess-gh/blob/6b8851d007d5e863951fdcc00e4aa873517c52fd/.github/workflows/codeql_analysis.yml
gaurav-nelson,github-action-markdown-link-check,gaurav-nelson/github-action-markdown-link-check,0,0,419,0,0,v1,tag,499c1e7f3637c131334fa8e937c45144f79d72d2,commit,https://github.com/gaurav-nelson/github-action-markdown-link-check/tree/499c1e7f3637c131334fa8e937c45144f79d72d2/action.yml,github,balanced-employee-ip-agreement,.github/workflows/main.yml,0,0,main,branch,https://github.com/github/balanced-employee-ip-agreement/blob/92c4d31cf64e40eed5af1aada609c35a1d22361a/.github/workflows/main.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v2,tag,5c56cd6c9dc07901af25baab6f2b0d9f3b7c3018,commit,https://github.com/golangci/golangci-lint-action/tree/5c56cd6c9dc07901af25baab6f2b0d9f3b7c3018/action.yml,github,fiber-fragments,.github/workflows/main.yaml,0,1,main,branch,https://github.com/github/fiber-fragments/blob/54fa75926d53fcf94d902703d0743f8d0de1b36e/.github/workflows/main.yaml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v3,tag,3a919529898de77ec3da873e3063ca4b10e7f5cc,commit,https://github.com/golangci/golangci-lint-action/tree/3a919529898de77ec3da873e3063ca4b10e7f5cc/action.yml,github,gh-classroom,.github/workflows/golangci-lint.yml,0,0,main,branch,https://github.com/github/gh-classroom/blob/a35a21de1f46d0d1b91bbdc0f6d48599ac8665d9/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v3,tag,3a919529898de77ec3da873e3063ca4b10e7f5cc,commit,https://github.com/golangci/golangci-lint-action/tree/3a919529898de77ec3da873e3063ca4b10e7f5cc/action.yml,github,gh-mysql-conf-diff,.github/workflows/golangci-lint.yml,0,0,main,branch,https://github.com/github/gh-mysql-conf-diff/blob/cc8364b7df7a6c6fa23071418e0ff02dea709b14/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v3,tag,3a919529898de77ec3da873e3063ca4b10e7f5cc,commit,https://github.com/golangci/golangci-lint-action/tree/3a919529898de77ec3da873e3063ca4b10e7f5cc/action.yml,github,gh-projects,.github/workflows/golangci-lint.yml,0,1,main,branch,https://github.com/github/gh-projects/blob/05c5c3b2dcbd35a7efeafca7c40ef98aa910f961/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v6,tag,55c2c1448f86e01eaae002a5a3a9624417608d84,commit,https://github.com/golangci/golangci-lint-action/tree/55c2c1448f86e01eaae002a5a3a9624417608d84/action.yml,github,gh-ost,.github/workflows/golangci-lint.yml,0,0,master,branch,https://github.com/github/gh-ost/blob/1557a95891a5faba3af53c35dfc3d27eab3cfe07/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v7,tag,9fae48acfc02a90574d7c304a1758ef9895495fa,commit,https://github.com/golangci/golangci-lint-action/tree/9fae48acfc02a90574d7c304a1758ef9895495fa/action.yml,github,policy-controller,.github/workflows/lint.yaml,0,1,release,branch,https://github.com/github/policy-controller/blob/1a26bb3d57c4d40f954955623fa2f8348a3e42a7/.github/workflows/lint.yaml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v8,tag,4afd733a84b1f43292c63897423277bb7f4313a9,commit,https://github.com/golangci/golangci-lint-action/tree/4afd733a84b1f43292c63897423277bb7f4313a9/action.yml,github,codeql-action-sync-tool,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/ci.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v8,tag,4afd733a84b1f43292c63897423277bb7f4313a9,commit,https://github.com/golangci/golangci-lint-action/tree/4afd733a84b1f43292c63897423277bb7f4313a9/action.yml,github,gh-combine,.github/workflows/golangci-lint.yml,0,0,main,branch,https://github.com/github/gh-combine/blob/1cececeb765a37e73522f65567849127f66fce3c/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,v8,tag,4afd733a84b1f43292c63897423277bb7f4313a9,commit,https://github.com/golangci/golangci-lint-action/tree/4afd733a84b1f43292c63897423277bb7f4313a9/action.yml,github,github-mcp-server,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,2226d7cb06a077cd73e56eedd38eecad18e5d837,commit,v6.5.0,tag,https://github.com/golangci/golangci-lint-action/tree/2226d7cb06a077cd73e56eedd38eecad18e5d837/action.yml,github,go-spdx,.github/workflows/lint.yaml,0,0,main,branch,https://github.com/github/go-spdx/blob/7a705d1dce8ed704cf94602afa6da3f87024ec03/.github/workflows/lint.yaml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,2226d7cb06a077cd73e56eedd38eecad18e5d837,commit,v6.5.0,tag,https://github.com/golangci/golangci-lint-action/tree/2226d7cb06a077cd73e56eedd38eecad18e5d837/action.yml,github,spokes-receive-pack,.github/workflows/golangci-lint.yml,0,0,main,branch,https://github.com/github/spokes-receive-pack/blob/8c05a11f8133ae23e25e1889f990762f4cd7e13f/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,3a919529898de77ec3da873e3063ca4b10e7f5cc,commit,v3.7.0,tag,https://github.com/golangci/golangci-lint-action/tree/3a919529898de77ec3da873e3063ca4b10e7f5cc/action.yml,github,go-pipe,.github/workflows/golangci-lint.yml,0,0,main,branch,https://github.com/github/go-pipe/blob/11bf0c7fe4e5be13fac6e88461117a46fac22e95/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,3a919529898de77ec3da873e3063ca4b10e7f5cc,commit,v3.7.0,tag,https://github.com/golangci/golangci-lint-action/tree/3a919529898de77ec3da873e3063ca4b10e7f5cc/action.yml,github,vulcanizer,.github/workflows/golangci-lint.yml,0,1,main,branch,https://github.com/github/vulcanizer/blob/b42b39b3f25ef281eaf80c7e30c5a4957413d29e/.github/workflows/golangci-lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,4afd733a84b1f43292c63897423277bb7f4313a9,commit,v8.0.0,tag,https://github.com/golangci/golangci-lint-action/tree/4afd733a84b1f43292c63897423277bb7f4313a9/action.yml,github,artifact-attestations-opa-provider,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/artifact-attestations-opa-provider/blob/abc329524231860ff6cfe3df39495f0ae108f82c/.github/workflows/lint.yml
golangci,golangci-lint-action,golangci/golangci-lint-action,0,0,1324,0,0,971e284b6050e8a5849b72094c50ab08da042db8,commit,v6.1.1,tag,https://github.com/golangci/golangci-lint-action/tree/971e284b6050e8a5849b72094c50ab08da042db8/action.yml,github,gh-models,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/gh-models/blob/af47898eb3c30571054f6dc546f8c2a2ce687f32/.github/workflows/lint.yml
google-github-actions,auth,google-github-actions/auth,0,0,1199,0,0,71f986410dfbc7added4569d411d040a91dc6935,commit,v2.1.8,tag,https://github.com/google-github-actions/auth/tree/71f986410dfbc7added4569d411d040a91dc6935/action.yml,github,policy-controller,.github/workflows/build.yaml,0,1,release,branch,https://github.com/github/policy-controller/blob/1a26bb3d57c4d40f954955623fa2f8348a3e42a7/.github/workflows/build.yaml
googleapis,release-please-action,googleapis/release-please-action,0,0,2133,0,0,v4.1.3,tag,7987652d64b4581673a76e33ad5e98e3dd56832f,commit,https://github.com/googleapis/release-please-action/tree/7987652d64b4581673a76e33ad5e98e3dd56832f/action.yml,github,super-linter,.github/workflows/cd.yml,1,0,main,branch,https://github.com/github/super-linter/blob/b807e99ddd37e444d189cfd2c2ca1274d8ae8ef1/.github/workflows/cd.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,v2,tag,b9169ea22c1ccccedd39ec5d5898be710305f8eb,commit,https://github.com/goreleaser/goreleaser-action/tree/b9169ea22c1ccccedd39ec5d5898be710305f8eb/action.yml,github,freno,.github/workflows/release.yml,0,0,master,branch,https://github.com/github/freno/blob/4363f9dcf4438d5c9c44ad045e59288a95e7eb4f/.github/workflows/release.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,v6,tag,e435ccd777264be153ace6237001ef4d979d3a7a,commit,https://github.com/goreleaser/goreleaser-action/tree/e435ccd777264be153ace6237001ef4d979d3a7a/action.yml,github,codeql-action-sync-tool,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/ci.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,v6,tag,e435ccd777264be153ace6237001ef4d979d3a7a,commit,https://github.com/goreleaser/goreleaser-action/tree/e435ccd777264be153ace6237001ef4d979d3a7a/action.yml,github,codeql-action-sync-tool,.github/workflows/release.yml,0,0,main,branch,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/release.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,9c156ee8a17a598857849441385a2041ef570552,commit,v6.3.0,tag,https://github.com/goreleaser/goreleaser-action/tree/9c156ee8a17a598857849441385a2041ef570552/action.yml,github,policy-controller,.github/workflows/release-snapshot.yaml,0,1,release,branch,https://github.com/github/policy-controller/blob/1a26bb3d57c4d40f954955623fa2f8348a3e42a7/.github/workflows/release-snapshot.yaml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,b953231f81b8dfd023c58e0854a721e35037f28b,commit,v2.9.1,tag,https://github.com/goreleaser/goreleaser-action/tree/b953231f81b8dfd023c58e0854a721e35037f28b/action.yml,github,vulcanizer,.github/workflows/releases.yml,0,1,main,branch,https://github.com/github/vulcanizer/blob/b42b39b3f25ef281eaf80c7e30c5a4957413d29e/.github/workflows/releases.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,e435ccd777264be153ace6237001ef4d979d3a7a,commit,v6.4.0,tag,https://github.com/goreleaser/goreleaser-action/tree/e435ccd777264be153ace6237001ef4d979d3a7a/action.yml,github,gh-combine,.github/workflows/build.yml,0,0,main,branch,https://github.com/github/gh-combine/blob/1cececeb765a37e73522f65567849127f66fce3c/.github/workflows/build.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,e435ccd777264be153ace6237001ef4d979d3a7a,commit,v6.4.0,tag,https://github.com/goreleaser/goreleaser-action/tree/e435ccd777264be153ace6237001ef4d979d3a7a/action.yml,github,gh-combine,.github/workflows/release.yml,0,0,main,branch,https://github.com/github/gh-combine/blob/1cececeb765a37e73522f65567849127f66fce3c/.github/workflows/release.yml
goreleaser,goreleaser-action,goreleaser/goreleaser-action,0,0,956,0,0,e435ccd777264be153ace6237001ef4d979d3a7a,commit,v6.4.0,tag,https://github.com/goreleaser/goreleaser-action/tree/e435ccd777264be153ace6237001ef4d979d3a7a/action.yml,github,github-mcp-server,.github/workflows/goreleaser.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/goreleaser.yml
gr2m,release-notifier-action,gr2m/release-notifier-action,0,0,16,0,0,v1,branch,914377cb876747d1ee435f7ba20bdf42bcda2316,commit,https://github.com/gr2m/release-notifier-action/tree/914377cb876747d1ee435f7ba20bdf42bcda2316/action.yml,github,rest-api-description,.github/workflows/release-notifier.yml,0,0,main,branch,https://github.com/github/rest-api-description/blob/45124e4c9ec27bbbfa40dd67c1b8d8341099195f/.github/workflows/release-notifier.yml
GrantBirki,comment,grantbirki/comment,0,0,7,0,0,f524ee31407667c05061bad41e1758b40298bd82,commit,v2.1.0,tag,https://github.com/GrantBirki/comment/tree/f524ee31407667c05061bad41e1758b40298bd82/action.yml,github,entitlements-config,.github/workflows/new-pr.yml,0,0,main,branch,https://github.com/github/entitlements-config/blob/1e17f7be33e0927b471bc03113db513766800352/.github/workflows/new-pr.yml
GrantBirki,json-yaml-validate,grantbirki/json-yaml-validate,0,0,38,0,0,250fa0dc7d7f4a888b24dc2a6b2ff589753fba70,commit,v3.3.2,tag,https://github.com/GrantBirki/json-yaml-validate/tree/250fa0dc7d7f4a888b24dc2a6b2ff589753fba70/action.yml,github,branch-deploy,.github/workflows/actions-config-validation.yml,0,0,main,branch,https://github.com/github/branch-deploy/blob/48285b12b35e47e2dde0c27d2abb33daa846d98b/.github/workflows/actions-config-validation.yml
GrantBirki,json-yaml-validate,grantbirki/json-yaml-validate,0,0,38,0,0,250fa0dc7d7f4a888b24dc2a6b2ff589753fba70,commit,v3.3.2,tag,https://github.com/GrantBirki/json-yaml-validate/tree/250fa0dc7d7f4a888b24dc2a6b2ff589753fba70/action.yml,github,command,.github/workflows/actions-config-validation.yml,0,0,main,branch,https://github.com/github/command/blob/dc3d8e92c8dedb5fa7ba71945316c8728e505ef4/.github/workflows/actions-config-validation.yml
HaaLeo,publish-vscode-extension,haaleo/publish-vscode-extension,0,0,233,0,0,c1a0486c5a3eed24e8c21d4e37889a7c4c60c443,commit,v1.2.0,tag,https://github.com/HaaLeo/publish-vscode-extension/tree/c1a0486c5a3eed24e8c21d4e37889a7c4c60c443/action.yml,github,vscode-github-actions,.github/workflows/publish.yml,0,0,main,branch,https://github.com/github/vscode-github-actions/blob/fe2d49f8b385a94fafe9dd06bb1500ae86116173/.github/workflows/publish.yml
hashicorp,setup-terraform,hashicorp/setup-terraform,0,0,1504,0,0,v3.1.1,tag,651471c36a6092792c552e8b1bef71e592b462d8,commit,https://github.com/hashicorp/setup-terraform/tree/651471c36a6092792c552e8b1bef71e592b462d8/action.yml,github,terraform-github-runner-vnet,.github/workflows/terraform-checks.yaml,0,0,main,branch,https://github.com/github/terraform-github-runner-vnet/blob/09d993ccf9dd92cc0813a3d3e6cff190e17051bf/.github/workflows/terraform-checks.yaml
haskell,actions,haskell/actions/setup,0,1,146,0,0,v1,tag,e0a008b16dd9b5e3f6ce7283cb3c94ea718897a3,commit,https://github.com/haskell/actions/tree/e0a008b16dd9b5e3f6ce7283cb3c94ea718897a3/setup/action.yml,github,semantic,.github/workflows/haskell.yml,0,1,main,branch,https://github.com/github/semantic/blob/d1d07eb6228bca1f4e886d649996f27906f61d42/.github/workflows/haskell.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/ci.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/ci.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/perf.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/perf.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/publish-lsp-positions.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/publish-lsp-positions.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/publish-stack-graphs.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/publish-stack-graphs.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/publish-tree-sitter-stack-graphs-java.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/publish-tree-sitter-stack-graphs-java.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/publish-tree-sitter-stack-graphs-javascript.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/publish-tree-sitter-stack-graphs-javascript.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/publish-tree-sitter-stack-graphs-python.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/publish-tree-sitter-stack-graphs-python.yml
hecrj,setup-rust-action,hecrj/setup-rust-action,0,0,108,0,0,110f36749599534ca96628b82f52ae67e5d95a3c,commit,v2.0.1,tag,https://github.com/hecrj/setup-rust-action/tree/110f36749599534ca96628b82f52ae67e5d95a3c/action.yml,github,stack-graphs,.github/workflows/publish-tree-sitter-stack-graphs-typescript.yml,0,1,main,branch,https://github.com/github/stack-graphs/blob/fcb7705d5b38ae13b3665a9b2c882e5a97243d44/.github/workflows/publish-tree-sitter-stack-graphs-typescript.yml
